porc
0.0
5.114647584396849
10.519161315988683
16.00138232496233
21.504435090305346
27.013072430067314
32.523206881781235
38.03374267906396
43.544386069012276
49.05505830238777
54.56573826810531
60.07642030670805
65.58710290100959
71.09778564428277
76.60846842749226
82.11915122140786
87.62983401819356
93.14051681574867
0.0
5.5106827978166715
11.021365595648167
16.532048393483635
22.04273119132017
27.553413989156986
33.064096786993886
38.5747795848308
44.08546238266772
49.59614518050464
55.10682797834156
60.617510776178484
66.12819357401541
71.63887637185233
77.14955916968925
82.66024196752618
88.1709247653631
93.68160756320002
