historicomes,historicoporccomp,anionro,historicoindice
15,0.0,2021,9738
14,0.0,2021,9738
13,0.0,2021,9738
12,0.0,2021,9738
18,0.0,2021,9738
17,0.0,2021,9738
16,0.0,2021,9738
14,100.0,2022,9738
13,100.0,2022,9738
12,100.0,2022,9738
10,100.0,2022,9738
11,100.0,2022,9738
15,100.0,2022,9738
9,100.0,2022,9738
8,0.0,2022,9738
16,100.0,2022,9738
17,100.0,2022,9738
18,100.0,2022,9738
