historicomes,historicoporccomp,anionro,historicoindice
16,0.0,2021,13764
17,0.0,2021,13764
11,0.0,2021,13764
12,0.0,2021,13764
13,0.0,2021,13764
14,0.0,2021,13764
15,0.0,2021,13764
18,0.0,2021,13764
11,0.0,2022,13764
9,0.0,2022,13764
12,0.0,2022,13764
13,0.0,2022,13764
14,0.0,2022,13764
15,0.0,2022,13764
16,0.0,2022,13764
17,0.0,2022,13764
18,0.0,2022,13764
10,0.0,2022,13764
