historicomes,historicoporccomp,anionro,historicoindice
9,0.0,2021,10613
18,0.0,2021,10613
17,0.0,2021,10613
16,0.0,2021,10613
15,0.0,2021,10613
14,0.0,2021,10613
13,0.0,2021,10613
12,0.0,2021,10613
11,0.0,2021,10613
10,0.0,2021,10613
8,0.0,2021,10613
7,0.0,2021,10613
