historicomes,historicoporccomp,anionro,historicoindice
18,100.0,2021,10264
17,100.0,2021,10264
16,100.0,2021,10264
15,100.0,2021,10264
14,100.0,2021,10264
13,100.0,2021,10264
12,100.0,2021,10264
11,100.0,2021,10264
10,100.0,2021,10264
9,100.0,2021,10264
8,100.0,2021,10264
7,0.0,2021,10264
