historicomes,historicoporccomp,anionro,historicoindice
8,0.0,2022,11107
6,0.0,2022,11107
7,0.0,2022,11107
9,0.0,2022,11107
10,0.0,2022,11107
11,0.0,2022,11107
12,0.0,2022,11107
13,0.0,2022,11107
14,0.0,2022,11107
15,0.0,2022,11107
16,0.0,2022,11107
17,0.0,2022,11107
18,0.0,2022,11107
